text,testament,book,chapter,verse,duration_seconds,speaker_id,filename,everyvoice_utmos,everyvoice_asr_hyp,everyvoice_wer
"“Lẹ́yìn èyí, nínú ìran mi ní òru mo tún rí ẹranko kẹrin, ó dẹ́rùbà ni, ó dáyà fo ni, ó sì lágbára gidigidi. Ó ní eyín irin ńlá; ó ń jẹ, ó sì ń fọ́ túútúú, ó sì fi ẹsẹ̀ tẹ èyí tókù mọ́lẹ̀. Ó yàtọ̀ sí gbogbo àwọn ẹranko ti ìṣáájú, ó sì ní ìwo mẹ́wàá.",Old Testament,Daniel,7,7,24.74,SPEAKER_00,DAN_007_Verse_007.wav,2.310546875,lẹ́yìn èyí nínú ìran mi ní òru mo tún rí ẹranko kẹrin ó dẹ́rùbà ni ó dáyà fún ni ó sì lágbára gidigidi ó ní iyìnrìn ńlá ó ń jẹ ó sì ń fọ́ túútúú ó sì fi ẹsẹ̀ tẹ èyí tó kù mọ́lẹ̀ ó yàtọ̀ sí gbogbo àwọn ẹranko ti ìṣáájú ó sì ní ìwo mẹ́wàá,0.3333333333333333
"Ìwọ fi asà ìṣẹ́gun rẹ̀ fún mi, ọwọ́ ọ̀tún rẹ̀ gbé mí dúró; àti ìwà pẹ̀lẹ́ rẹ̀ sọ mí di ńlá.",Old Testament,Psalms,18,35,7.71,SPEAKER_00,PSA_018_Verse_035.wav,1.7880859375,ìwọ fi asà ìṣẹ́gun rẹ̀ fún mi ọwọ́ ọ̀tún rẹ̀ gbé mi dúró àti ìwà pẹ̀lẹ́ rẹ̀ sọ mí di ńlá,0.23809523809523808
"“Àti sí angẹli ìjọ ní Smirna kọ̀wé. Nǹkan wọ̀nyí ni ẹni tí í ṣe ẹni ìṣáájú àti ẹni ìkẹyìn wí, ẹni tí ó ti kú, tí ó sì tún yè.",New Testament,Revelation,2,8,11.91,SPEAKER_00,REV_002_Verse_008.wav,2.083984375,àti sí angẹli ìjọ ní smirna kọ̀wé nǹkan wọ̀nyí ni ẹni tí í ṣe ẹni ìṣáájú àti ẹni ìkẹyìn wí ẹni tí ó ti kú tí ó sì tún yè,0.23333333333333334
"Nítorí náà, Olúwa àwọn ọmọ-ogun sọ èyí: “Nítorí wí pé ẹ̀yin kò fetí sí ọ̀rọ̀ mi,",Old Testament,Jeremiah,25,8,7.09,SPEAKER_00,JER_025_Verse_008.wav,2.2265625,nítorí náà olúwa àwọn ọmọ-ogun sọ yìí nítorí wí pé ẹ̀yin kò fetí sí ọ̀rọ̀ mi,0.375
"Olúwa sì yípadà, ó wo Peteru. Peteru sì rántí ọ̀rọ̀ Olúwa, bí ó ti wí fún un pé, “Kí àkùkọ tó kọ, ìwọ ó sẹ́ mi lẹ́ẹ̀mẹ́ta.”",New Testament,Luke,22,61,11.24,SPEAKER_00,LUK_022_Verse_061.wav,2.005859375,peteru sì rántí ọ̀rọ̀ olúwa bí ó ti wí fún un pé kí àkùkọ tó kọ ìwọ ó sẹ̀ mi lẹ́ẹ̀mẹ́ta,0.48148148148148145
"Àti nígbà tí ọ̀pọ̀lọpọ̀ ìpọ́njú àti ìṣòro bá wá sórí i wọn, orin yìí yóò jẹ́ ẹ̀rí sí wọn, nítorí kò ní di ìgbàgbé fún àwọn ọmọ wọn. Mo mọ̀ ohun tí wọ́n ní inú dídùn sí láti ṣe, pàápàá kí èmi tó mú wọn wá sí ilẹ̀ tí mo ṣe ìlérí fún wọn lórí ìbúra.”",Old Testament,Deuteronomy,31,21,20.3,SPEAKER_00,DEU_031_Verse_021.wav,2.33984375,àti nígbà tí ọ̀pọ̀lọpọ̀ ìpọ́njú àti ìṣòro bá wá sórí wọn orin yìí yóò jẹ́ ẹ̀rí sí wọn nítorí kò ní di ìgbàgbé fún àwọn ọmọ wọn mo mọ̀ ohun tí wọ́n ní inú dídùn sí láti ṣe pàápàá kí èmi tó mú wọn wá sí ilẹ̀ tí mo ṣe ìlérí fún wọn lórí ìbúra,0.14285714285714285
"Nígbà náà, ó sì wí fún ọkùnrin náà pé, “Na ọwọ́ rẹ,” bí òun sì ti nà án, ọwọ́ rẹ̀ sì bọ̀ sí ipò rẹ̀ gẹ́gẹ́ bí ọwọ́ èkejì.",New Testament,Matthew,12,13,9.61,SPEAKER_00,MAT_012_Verse_013.wav,2.21875,nígbà náà ó sì wí fún ọkùnrin náà pé ná ọwọ́ rẹ bí òun sì ti nà án ọwọ́ rẹ̀ sì bọ̀ sí ipò rẹ̀ gẹ́gẹ́ bí ọwọ́ èkejì,0.2413793103448276
"Nígbà náà ni Olúwa sọ fún Mose pé, “Èéṣe tí ìwọ fi ń ké pè mí? Sọ fún àwọn ará Israẹli kí wọn máa tẹ̀síwájú.",Old Testament,Exodus,14,15,9.78,SPEAKER_00,EXO_014_Verse_015.wav,2.306640625,nígbà náà ni olúwa sọ fún mose pé èéṣe ti ìwọ fi ń ké pè mí sọ fún àwọn ará israẹli kí wọn máa tẹ̀síwájú,0.4
"Nítorí pé, bí mo tilẹ̀ ba inú yín jẹ́ nípa ìwé tí mo kọ èmi kò kábámọ̀ mọ́, bí mo tilẹ̀ ti kábámọ̀ tẹ́lẹ̀ rí; nítorí tí mo wòye pé ìwé mi mú yín banújẹ́, bí ó tilẹ̀ jẹ́ pé fún ìgbà díẹ̀.",New Testament,2 Corinthians,7,8,17.18,SPEAKER_00,2CO_007_Verse_008.wav,2.189453125,nítorí pé bí mo tilẹ̀ ba ẹnu yín jẹ́ nípa ìwé tí mo kọ èmi kò kábámọ̀ mọ́ bí mo tilẹ̀ ti kábámọ̀ tẹ́lẹ̀ rí nítorí tí mo wòye pé ìwé mi mú yín banujẹ́ bí ó tilẹ̀ jẹ́ pé fún ìgbà díẹ̀,0.16279069767441862
"Ta ni ó gbọ́n tí ó sì ní ìmọ̀ nínú yín? Ẹ jẹ́ kí ó fi iṣẹ́ rẹ̀ hàn nípa ìwà rere, nípa ìwà tútù ti ọgbọ́n.",New Testament,James,3,13,9.19,SPEAKER_00,JAS_003_Verse_013.wav,2.419921875,ta ni ó gbọ́n tí ó sì ní ìmọ̀ nínú yín ẹ jẹ́ kí ó fi iṣẹ́ rẹ̀ hàn nípa ìwà rerè nípa ìwà tútù tí ọgbọ́n,0.2222222222222222
"Olúwa, Ọlọ́run àwọn baba wọn ránṣẹ́ sí wọn láti ọwọ́ àwọn ìránṣẹ́ rẹ̀ síwájú àti síwájú sí i, nítorí tí ó ní ìyọ́nú sí àwọn ènìyàn rẹ̀ àti sí ibùgbé rẹ̀.",Old Testament,2 Chronicles,36,15,12.2,SPEAKER_00,2CH_036_Verse_015.wav,2.19140625,olúwa ọlọ́run àwọn baba wọn ránṣẹ́ sí wọn láti ọwọ́ àwọn ìránṣẹ́ rẹ̀ síwájú àti síwájú sí i nítorí tí ó ní ìyọ́nú sí àwọn ènìyàn rẹ̀ àti sí ibùgbé rẹ̀,0.12903225806451613
"Mo sì wò ó, kíyèsi, ẹṣin ràndànràndàn kan, orúkọ ẹni tí ó jókòó lórí rẹ̀ ni ikú, àti ipò òkú sì tọ̀ ọ́ lẹ́yìn. A sì fi agbára fún wọn lórí ìdámẹ́rin ayé, láti fi idà, àti ebi, àti ikú, àti ẹranko lu orí ilẹ̀ ayé pa.",New Testament,Revelation,6,8,21.65,SPEAKER_00,REV_006_Verse_008.wav,2.66796875,mo sì wò ó kíyèsi i ẹṣin ràndànràndàn kan orúkọ ẹni tí ó jókòó lórí rẹ̀ ni ikú àti ipò òkú sì tọ̀ ọ́ lẹ́yìn a sì fi agbára fún wọn lórí ìdámẹ́rin ayé láti fi idà àti ebè àti ikú àti ẹranko lu orí ilẹ̀ ayé pa,0.2765957446808511
"Èmi ní iyè inú ju gbogbo olùkọ́ mi lọ, nítorí èmi ń ṣe àṣàrò nínú òfin rẹ.",Old Testament,Psalms,119,99,5.69,SPEAKER_00,PSA_119_Verse_099.wav,2.318359375,èmi ní iye inú ju gbogbo olùkọ́ mi lọ nítorí èmi ń ṣe àṣàrò nínú òfin rẹ̀,0.23529411764705882
"Nísinsin yìí, Olúwa Ọlọ́run Israẹli, jẹ́ kí ọ̀rọ̀ rẹ tí o ti ṣèlérí fún ìránṣẹ́ rẹ Dafidi kí ó wá sí ìmúṣẹ.",Old Testament,2 Chronicles,6,17,9.15,SPEAKER_00,2CH_006_Verse_017.wav,2.0390625,nísinsin yìí olúwa ọlọ́run israẹli jẹ́ kí ọ̀rọ̀ rẹ̀ tí ó ti ṣèlérí fún ìránṣẹ́ rẹ dafidi kí ó wá sí ìmúṣẹ,0.4090909090909091
Pẹ̀lú ìyẹ̀fun tí kò ní ìwúkàrà nínú tí wọ́n gbé jáde láti Ejibiti wá ni wọ́n fi ṣe àkàrà aláìwú. Ìyẹ̀fun náà kò ni ìwúkàrà nínú nítorí a lé wọn jáde láti ilẹ̀ Ejibiti wọn kò si rí ààyè láti tọ́jú oúnjẹ fún ara wọn.,Old Testament,Exodus,12,39,17.39,SPEAKER_00,EXO_012_Verse_039.wav,2.373046875,pẹ̀lú ìyẹ̀fun tí kò ní ìwúkàrà nínú tí wọ́n gbé jáde láti ejibiti wá ni wọ́n fi ṣe àkàrà aláìwú ìyẹ̀fun náà kò ní ìwúkàrà nínú nítorí a lé wọn jáde láti ilẹ̀ ejibiti wọn kò sì rí ààyè láti tọ́jú oúnjẹ fún ara wọn,0.17777777777777778
"Nígbà tí ọjọ́ ìṣọ̀fọ̀ náà kọjá. Josẹfu wí fún àwọn ará ilé Farao pé, “Bí mo bá bá ojúrere yín pàdé, ẹ bá mi sọ fún Farao.",Old Testament,Genesis,50,4,10.62,SPEAKER_00,GEN_050_Verse_004.wav,1.966796875,nígbà tí ọjọ́ ìṣọ̀fọ̀ náà kọjá josẹfu wí fún àwọn ará ilé farao pé bí mo bá bá ojúrere yín pàdé ẹ bá mi sọ fún farao,0.2962962962962963
"Lẹ́yìn nǹkan wọ̀nyí, àjọ àwọn Júù kan kò; Jesu sì gòkè lọ sí Jerusalẹmu.",New Testament,John,5,1,7.75,SPEAKER_00,JHN_005_Verse_001.wav,2.51171875,lẹ́yìn nǹkan wọ̀nyí àjọ àwọn júù kan kò jesu sì gòkè lọ sí jerusalẹmu,0.42857142857142855
"Ìwọ yóò sì mú nínú ẹ̀jẹ̀ akọ màlúù náà, ìwọ yóò sì fi ìka rẹ tọ́ ọ sára ìwo pẹpẹ náà, kí o sì da gbogbo ẹ̀jẹ̀ tókù sí ìsàlẹ̀ pẹpẹ náà.",Old Testament,Exodus,29,12,12.13,SPEAKER_00,EXO_029_Verse_012.wav,2.740234375,ìwọ yóò sì mú nínú ẹ̀jẹ̀ akọ màlúù náà ìwọ yóò sì fi ìka rẹ tọ́ ọ sára ìwo pẹpẹ náà kí o sì da gbogbo ẹ̀jẹ̀ tókù sí ìsàlẹ̀ pẹpẹ náà,0.125
Èmi kì yóò a bá Jerusalẹmu wí àti àwọn ère rẹ̀?’ ” Gẹ́gẹ́ bí mo ṣe ṣe sí Samaria àti àwọn ère rẹ̀?,Old Testament,Isaiah,10,11,8.28,SPEAKER_00,ISA_010_Verse_011.wav,1.748046875,èmi kì yóò ha bá jerusalẹmu wí àti àwọn ère rẹ̀ gẹ́gẹ́ bí mo ṣe ṣe sí samaria àti àwọn ère rẹ̀,0.34782608695652173
"Nítorí pé irú olórí àlùfáà bẹ́ẹ̀ ni o yẹ wá, mímọ́, àìlẹ́gàn, àìléèérí, tí a yà sọ́tọ̀ kúrò láàrín àwọn ẹlẹ́ṣẹ̀, tí a sì gbéga ju àwọn ọ̀run lọ.",New Testament,Hebrews,7,26,12.55,SPEAKER_00,HEB_007_Verse_026.wav,1.3681640625,nítorí pé irú olórí àlùfáà bẹ́ẹ̀ ni ó yẹ wá mímọ́ àìlẹ́gàn àìlérí tí a yà sọ́tọ̀ kúrò láàrín àwọn ẹlẹ́ṣẹ̀ tí a sì gbéga ju àwọn ọ̀run lọ,0.27586206896551724
"Oore-ọ̀fẹ́ sí yín, àti àlàáfíà láti ọ̀dọ̀ Ọlọ́run Baba wa, àti Olúwa wa Jesu Kristi. Ìdúpẹ́ àti àdúrà",New Testament,Philippians,1,2,10.08,SPEAKER_00,PHP_001_Verse_002.wav,1.423828125,oore-ọ̀fẹ́ sí yín àti àlàáfíà láti ọ̀dọ̀ ọlọ́run baba wa àti olúwa wá à fún lágbẹ́ yín,0.6666666666666666
"Lẹ́yìn ọjọ́ kẹta, nígbà tí gbogbo wọn sì wà nínú ìrora. Àwọn ọmọ Jakọbu méjì, Simeoni àti Lefi tí ó jẹ́ ẹ̀gbọ́n fún Dina, sì mú idà wọn pẹ̀lú ìgboyà, wọ́n sì pa gbogbo ọkùnrin ìlú náà.",Old Testament,Genesis,34,25,13.72,SPEAKER_00,GEN_034_Verse_025.wav,2.169921875,lẹ́yìn ọjọ́ kẹta nígbà tí gbogbo wọn sì wà nínú ìrora àwọn ọmọ jakọbu méjì simeoni àti lefi tí ó jẹ́ ẹ̀gbọ́n fún dina sì mú idà wọn pẹ̀lú ìgboyà wọ́n sì pa gbogbo ọkùnrin ìlú náà,0.2972972972972973
"Ọ̀rọ̀ aṣiwèrè a máa ṣokùnfà pàṣán fún ẹ̀yìn rẹ̀, ṣùgbọ́n ọ̀rọ̀ ètè ọlọ́gbọ́n a máa dáàbò bò ó.",Old Testament,Proverbs,14,3,7.6,SPEAKER_00,PRO_014_Verse_003.wav,1.9248046875,ọ̀rọ̀ aṣiwèrè a máa ṣokùnfà pàṣán fún ẹ̀yìn rẹ̀ ṣùgbọ́n ọ̀rọ̀ ète ọlọ́gbọ́n a máa dáàbò bò ó,0.2222222222222222
"“Nítorí náà, Agrippa ọba, èmi kò ṣe àìgbọ́ràn sì ìran ọ̀run náà.",New Testament,Acts,26,19,5.94,SPEAKER_00,ACT_026_Verse_019.wav,1.40234375,nítorí náà agrippa ọba èmi kò ṣe àìgbọ́ràn sí ìran ọ̀run náà,0.5
"“Ṣùgbọ́n àjàrà dáhùn pé, ‘Ṣé kí èmi dẹ́kun àti máa so èso wáìnì mi èyí tí ó ń mú inú Ọlọ́run àti àwọn ènìyàn dùn láti máa ṣe olórí àwọn igi?’",Old Testament,Judges,9,13,9.98,SPEAKER_00,JDG_009_Verse_013.wav,1.7587890625,ṣùgbọ́n àjàrà dáhùn pé ṣé kí èmi dẹ́kun àti máa so èso wáìnì mi èyí tí ó mú inú ọlọ́run àti àwọn ènìyàn dùn láti máa ṣe olórí àwọn igi,0.1935483870967742
"Ẹ kó ara yín jọ pọ̀, àní ẹ kó ra yín jọ pọ̀ orílẹ̀-èdè tí kò ní ìtìjú,",Old Testament,Zephaniah,2,1,6.9,SPEAKER_00,ZEP_002_Verse_001.wav,1.9599609375,ẹ kó ara yín jọ pọ̀ àní ẹ kó ra yín jọ pọ̀ orílẹ̀-èdè tí kò ní ìtìjú,0.16666666666666666
"Nígbà náà ni Reubeni, Gadi àti ẹ̀yà Manase sọ nínú ìdáhùn wọn fún àwọn olórí Israẹli pé.",Old Testament,Joshua,22,21,5.99,SPEAKER_00,JOS_022_Verse_021.wav,2.66015625,nígbà náà ni reubeni gadi àti ẹ̀yà manase sọ nínú ìdáhùn wọn fún àwọn olórí,0.35294117647058826
"Wòlíì náà sì lọ, ó sì dúró de ọba ní ojú ọ̀nà. Ó pa ara rẹ̀ dà ní fífi eérú bo ojú.",Old Testament,1 Kings,20,38,7.26,SPEAKER_00,1KI_020_Verse_038.wav,1.2314453125,wòlíì náà sì lọ ó sì dúró de ọba ní ojú ọ̀nà ó pa ara rẹ̀ dà ní fífí eérú bo ojú,0.2727272727272727
"“Nígbà náà ni ẹ̀yin ó bẹ̀rẹ̀ sí wí pé, ‘Àwa ti jẹ, àwa sì ti mu níwájú rẹ, ìwọ sì kọ́ni ní ìgboro ìlú wa.’",New Testament,Luke,13,26,8.73,SPEAKER_00,LUK_013_Verse_026.wav,2.27734375,nígbà náà ni ẹ̀yin ó bẹ̀rẹ̀ sí wí pé àwa ti jẹ àwa sì ti mú un níwájú rẹ ìwọ sì kọrin ní ìgboro ìlú wa,0.36
"Ó sì ṣe lẹ́yìn èyí, ọba àwọn ará Ammoni sì kú, Hanuni ọmọ rẹ̀ sì jẹ ọba ní ipò rẹ̀.",Old Testament,2 Samuel,10,1,6.24,SPEAKER_00,2SA_010_Verse_001.wav,2.81640625,ó sì ṣe lẹ́yìn èyí ọba àwọn ará ammoni sì kú hanuni ọmọ rẹ̀ sì jẹ ọba ní ipò rẹ̀,0.3
"Wọ́n sì bẹ̀rẹ̀ ìyàsímímọ́ ní ọjọ́ kìn-ín-ní oṣù kìn-ín-ní, àti ní ọjọ́ kẹjọ oṣù náà wọ́n sì dé ìloro Olúwa. Fún ọjọ́ mẹ́jọ mìíràn sí i, wọ́n sì ya ilé Olúwa sí mímọ́ fúnra rẹ̀. Wọ́n sì parí ní ọjọ́ kẹrìndínlógún oṣù kìn-ín-ní.",Old Testament,2 Chronicles,29,17,18.07,SPEAKER_00,2CH_029_Verse_017.wav,1.8017578125,wọ́n sì bẹ̀rẹ̀ ìyàsímímọ́ ní ọjọ́ kìn-ín-ní oṣù kìn-ín-ní àti ní ọjọ́ kẹjọ oṣù náà wọ́n sì dé iro olúwa fún ọjọ́ mẹ́jọ mìíràn sí i wọ́n sì ya ilé olúwa sí mímọ́ fúnra rẹ̀ wọ́n sì parí ní ọjọ́ kẹrìndínlógún oṣù kìn-ín,0.23255813953488372
"“Nígbà náà ni baba yìí tún sọ fún èyí àbúrò pé, ‘Lọ ṣiṣẹ́ ní oko.’ Ọmọ náà sì sọ pé, ‘Èmi yóò lọ, baba,’ ṣùgbọ́n kò lọ rárá.",New Testament,Matthew,21,30,11.76,SPEAKER_00,MAT_021_Verse_030.wav,2.298828125,nígbà náà ni baba yìí tún sọ fún èyí àbúrò pé lọ ṣiṣẹ́ ní oko ọmọ náà sì sọ pé èmi yóò lọ baba ṣùgbọ́n kò lọ rárá,0.35714285714285715
"Gẹ́gẹ́ bí Baba ti mọ̀ mí, tí èmi sì mọ Baba, mo sì fi ọkàn mi lélẹ̀ nítorí àwọn àgùntàn.",New Testament,John,10,15,7.51,SPEAKER_00,JHN_010_Verse_015.wav,2.044921875,gẹ́gẹ́ bí baba ti mọ̀ mí tí èmi sì mọ baba mo sì fi ọkàn mi lélẹ̀ nítorí àwọn àgùntàn,0.25
"Nígbà náà ni Olúwa wí fún mi pé, “Gbé wàláà òkúta méjì bí i ti àkọ́kọ́ kí o sì gòkè tọ̀ mí wá. Kí o sì tún fi igi kan àpótí kan.",Old Testament,Deuteronomy,10,1,11.4,SPEAKER_00,DEU_010_Verse_001.wav,2.06640625,nígbà náà ni olúwa wí fún mi pé gbé wàláà òkúta méjì bí ti àkọ́kọ́ kí o sì gòkè tọ̀ mí wá kí o sì tún fi igi kan àpótí kan,0.25
"Nígbà náà ni Rakeli àti Lea dáhùn pé, “Ìpín wo ní a ní nínú ogún baba wa?",Old Testament,Genesis,31,14,6.96,SPEAKER_00,GEN_031_Verse_014.wav,1.2529296875,nígbà náà ni rakeli àti lea dáhùn pé ìpín wo ni a ní nínú ogun baba wa,0.47058823529411764
"Ṣùgbọ́n èmi yóò ṣẹ́ díẹ̀ kù lára wọn, ní ọwọ́ idà, ìyàn àti àjàkálẹ̀-ààrùn, kí wọn le jẹ́wọ́ gbogbo ìṣe ìríra wọn ní àárín àwọn orílẹ̀-èdè yìí. Nígbà náà ni wọn yóò mọ̀ pé, Èmi ni Olúwa.”",Old Testament,Ezekiel,12,16,14.35,SPEAKER_00,EZK_012_Verse_016.wav,2.173828125,ṣùgbọ́n èmi yóò ṣẹ́ díẹ̀ kù lára wọn ní ọwọ́ idà ìyàn àti àjàkálẹ̀-ààrùn kí wọn lè jẹ́wọ́ gbogbo ìṣe ìríra wọn ní àárín àwọn orílẹ̀-èdè yìí nígbà náà ni wọn yóò mọ̀ pé èmi ni olúwa,0.2702702702702703
"àti àwọn àlùfáà Eliakimu, Maaseiah, Miniamini, Mikaiah, Elioenai, Sekariah àti Hananiah pẹ̀lú àwọn ìpè wọn.",Old Testament,Nehemiah,12,41,12.26,SPEAKER_00,NEH_012_Verse_041.wav,2.03515625,àti àwọn àlùfáà eliakimu maaseiah miniamini mikaiah elionai sekariah àti ananiah pẹ̀lú àwọn ìpè wọn,0.5333333333333333
"Hesekiah ní ọ̀pọ̀ ọrọ̀ ńlá àti ọlá, ó sì ṣe àwọn ilé ìṣúra fún fàdákà àti wúrà rẹ̀ àti fún àwọn òkúta iyebíye rẹ̀, àwọn tùràrí olóòórùn dídùn àwọn àpáta àti gbogbo oríṣìí nǹkan iyebíye.",Old Testament,2 Chronicles,32,27,15.63,SPEAKER_00,2CH_032_Verse_027.wav,1.8994140625,hesekiah ní ọ̀pọ̀ ọ̀rọ̀ ńlá àti ọlá ó sì ṣe àwọn ilé ìṣúra fún fàdákà àti wúrà rẹ̀ àti fún àwọn òkúta iyebíye rẹ̀ àwọn tùràrí olóòórùn dídùn àwọn àpáta àti gbogbo oríṣìí nǹkan iyebíye,0.14285714285714285
"Ẹ̀yin yóò lé àwọn ọ̀tá yín, wọn yóò sì tipa idà kú.",Old Testament,Leviticus,26,7,5.17,SPEAKER_00,LEV_026_Verse_007.wav,2.703125,ẹ̀yin yóò lé àwọn ọ̀tá yín wọn yóò sì ti pa idà kú,0.4166666666666667
"kíyèsi i, mo ní ọmọbìnrin méjì tí kò mọ ọkùnrin rí, ẹ jẹ́ kí n mú wọn tọ̀ yín wá kí ẹ sì ṣe ohun tí ẹ fẹ́ pẹ̀lú wọn. Ṣùgbọ́n ẹ má ṣe ṣe àwọn ọkùnrin wọ̀nyí ní ibi kan nítorí wọ́n wá wọ̀ lábẹ́ ààbò ní ilé mi.”",Old Testament,Genesis,19,8,18.28,SPEAKER_00,GEN_019_Verse_008.wav,2.4765625,kíyèsi i mo ní ọmọbìnrin méjì tí kò mọ ọkùnrin rí ẹ jẹ́ kí n mú wọn tọ́ yín wá kí ẹ sì ṣe ohun tí ẹ fẹ́ pẹ̀lú wọn ṣùgbọ́n ẹ má ṣe ṣe àwọn ọkùnrin wọ̀nyí ní ibi kan nítorí wọ́n wá wọ̀ lábẹ́ ààbò ní ilé mi,0.12
"Ọkùnrin yìí sì ní ọmọbìnrin mẹ́rin, wúńdíá, tí wọ́n máa ń sọtẹ́lẹ̀.",New Testament,Acts,21,9,5.56,SPEAKER_00,ACT_021_Verse_009.wav,1.8759765625,ọkùnrin yìí sì ni ọmọbìnrin mẹ́rin úńdíá tí wọ́n máa ń sọtẹ́lẹ̀,0.4166666666666667
"Kì í ṣe pé ọwọ́ mi ti tẹ̀ ẹ́ ná, tàbí mo ti di pípé, ṣùgbọ́n èmi ń lépa sí i, bí ọwọ́ mi yóò lè tẹ èrè náà nítorí èyí tí a ti dì mímú pẹ̀lú, láti ọ̀dọ̀ Kristi Jesu wá.",New Testament,Philippians,3,12,15.54,SPEAKER_00,PHP_003_Verse_012.wav,2.0625,kì í ṣe pé ọwọ́ mi ti tẹ̀ ná tàbí mo ti di pípé ṣùgbọ́n èmi ń lépa sí i bí ọwọ́ mi yóò lè tẹ èrè náà nítorí èyí tí a ti di mímú pẹ̀lú láti ọ̀dọ̀ kristi jesu wa,0.23809523809523808
"Sedekiah ọmọ Kenaana sì ṣe ìwo irin fún ara rẹ̀, ó sì wí pé, “Báyìí ni Olúwa wí: ‘Wọ̀nyí ni ìwọ yóò fi kan àwọn ará Aramu títí ìwọ yóò fi run wọ́n.’ ”",Old Testament,1 Kings,22,11,13.19,SPEAKER_00,1KI_022_Verse_011.wav,1.3896484375,sedekiah ọmọ kenaana sì ṣe iwo irin fún ara rẹ̀ ó sì wí pé báyìí ni olúwa wí wọ̀nyí ni ìwọ yóò fi kan àwọn ará aramu títí ìwọ yóò fi run wọ́n,0.35294117647058826
"“Eṣúṣú ni ọmọbìnrin méjì. ‘Mú wá! Mú wá!’ ní wọn ń ké. “Àwọn nǹkan mẹ́ta kan wà tí kò ní ìtẹ́lọ́rùn láéláé, mẹ́rin tí kò jẹ́ wí láéláé pé, ‘Ó tó!’:",Old Testament,Proverbs,30,15,10.83,SPEAKER_00,PRO_030_Verse_015.wav,1.708984375,rẹ ṣúṣú ni ọmọbìnrin méjì mú wá mú wá ni wọ́n ń ké àwọn kan mẹ́ta kan wà tí kò ní ìtẹ́lọ́rùn láyé mẹ́rin tí kò jẹ́ wí láéláé pé ó tó,0.5161290322580645
Wọ́n kùnà láti fi inú rere hàn sí ìdílé Jerubbaali (èyí ni Gideoni) fún gbogbo oore tí ó ṣe fún wọn.,Old Testament,Judges,8,35,9.13,SPEAKER_00,JDG_008_Verse_035.wav,1.7822265625,wọ́n kùnà láti fi inú rere hàn sí ìdílé jerubbaali èyí ni gideoni fún gbogbo rere,0.47619047619047616
"Nígbà tí ìwọ bá dùbúlẹ̀, ìwọ kì yóò bẹ̀rù, nígbà tí ìwọ bá dùbúlẹ̀, oorun rẹ yóò jẹ́ oorun ayọ̀.",Old Testament,Proverbs,3,24,7.0,SPEAKER_00,PRO_003_Verse_024.wav,2.736328125,nígbà tí ìwọ bá dùbúlẹ̀ ìwọ kì yóò bẹ̀rù nígbà tí ìwọ bá dùbúlẹ̀ oòrùn rẹ yóò jẹ oòrùn ayọ̀,0.4
"Ìwọ sé mi mọ́ lẹ́yìn àti níwájú, ìwọ sì fi ọwọ́ rẹ lé mi.",Old Testament,Psalms,139,5,5.28,SPEAKER_00,PSA_139_Verse_005.wav,2.365234375,ìwọ sè mí mọ́ lẹ́yìn àti níwájú ìwọ sì fi ọwọ́ rẹ lé mi,0.35714285714285715
Nígbà náà kò sí ọba ní Edomu; adelé kan ni ọba.,Old Testament,1 Kings,22,47,5.32,SPEAKER_00,1KI_022_Verse_047.wav,1.94921875,nígbà náà kò sí ọba ní edomu adélé kan ní ọba,0.45454545454545453
"Ṣùgbọ́n èmi kò sì gba nǹkan wọ̀nyí gbọ́ títí ìgbà tí mo wá, tí mo sì fi ojú ara mi rí i. Sì kíyèsi i, a kò sọ ìdajì wọn fún mi; ìwọ sì ti fi ọgbọ́n àti ìrora kọjá òkìkí tí mo gbọ́.",Old Testament,1 Kings,10,7,13.02,SPEAKER_00,1KI_010_Verse_007.wav,2.681640625,ṣùgbọ́n èmi kò sì gba nǹkan wọ̀nyí gbọ́ títí ìgbà tí mo wá tí mo sì fi ojú ara mi rí sì kíyèsi i a kò sọ ìdajì wọn fún mi ìwọ sì ti fi ọgbọ́n àti ìrora kọjá òkìkí tí mo gbọ́,0.1590909090909091
"Ẹni tí ọ̀run kò lé ṣàìmá gbà títí di ìgbà ìmúpadà ohun gbogbo, tí Ọlọ́run ti sọ láti ẹnu àwọn wòlíì rẹ̀ mímọ́ tí wọn ti ń bẹ nígbà tí ayé ti ṣẹ̀.",New Testament,Acts,3,21,12.3,SPEAKER_00,ACT_003_Verse_021.wav,1.83984375,ẹni tí ọ̀run kò lé ṣàìmá gbà títí di ìgbà ìmúpadà ohun gbogbo tí ọlọ́run ti sọ láti ẹnu àwọn wòlíì rẹ̀ mímọ́ tí wọ́n ti ń bẹ nígbà tí ayé ti ṣẹ̀,0.15151515151515152
"Mo ti gbọ́ wí pé ẹ̀mí ọlọ́run ń gbé inú rẹ àti wí pé ìwọ ní ojú inú, òye, àti ọgbọ́n tí ó tayọ.",Old Testament,Daniel,5,14,9.32,SPEAKER_00,DAN_005_Verse_014.wav,1.4384765625,mo ti gbọ́ wí pé ẹ̀mí ọlọ́run ń gbé inú rẹ̀ àti wí pé ìwọ ní ojú inú òye àti ọgbọ́n tí ó tayọ̀,0.20833333333333334
